0,1,Label,id
0.63624316,1.4401953,2,7a24bd7e
2.1264184,5.1359153,1,7a2cf00c
3.831535,-2.2634642,2,7a3975e8
-4.692235,3.591974,4,7a1d215e
-2.4569886,3.651371,1,7a42475e
-0.06458581,3.7534928,1,7a40f1d8
-1.8814888,-3.4669673,0,7a36a3a4
-1.8445548,-5.806396,0,7a2a88c6
0.9903602,-1.6255971,2,7a352524
-2.437226,-4.898391,0,7a41f18c
0.28602058,-1.2635556,2,7a3ce822
4.3596663,2.6109958,1,7a27ad68
-3.5291831,1.5507648,4,7a3a6f02
0.47421494,-1.0487876,2,7a30068e
5.657641,-2.21163,2,7a23158c
-0.1661456,-5.1648355,0,7a3c1190
1.0420514,0.7917979,2,7a206c9c
-2.6825964,3.3827577,1,7a2316c2
-1.4557762,4.569328,1,7a2ea55a
-3.6211019,0.44825602,4,7a266426
4.494427,-2.108198,2,7a23d864
-1.1061612,-3.889875,0,7a29139c
3.4255552,-0.52414787,2,7a1f885e
-0.30608985,-0.6597826,2,7a43af22
2.2291217,-4.0848308,2,7a3dfb0e
0.18021546,4.040334,1,7a35d938
-3.5622466,3.8617609,1,7a25b5c6
-1.3289378,-0.95546246,2,7a43e5b4
-5.4664087,0.94433665,4,7a2ed82c
3.284144,4.3634496,1,7a2cad68
4.0671124,4.3798885,1,7a3a8bf4
0.3988331,-2.4156723,2,7a39bdaa
3.1676667,-1.4842085,2,7a229be8
3.269881,3.9955335,1,7a31569c
1.2569647,-1.4838576,2,7a318dba
-3.0570474,2.301397,1,7a322aae
-3.0772414,4.004523,1,7a3e65da
0.7221905,-5.2078695,0,7a426de2
-1.9223913,-0.85356814,2,7a2d2284
-0.34973177,1.1799533,2,7a304996
-2.075433,-5.1355805,0,7a3c0f10
-5.335971,1.3565769,4,7a292f80
0.23332137,-3.5868118,0,7a38a3a2
-3.6952636,0.69501966,4,7a3bdf7c
1.8722961,-3.5243707,2,7a39582e
3.2384849,4.1719017,1,7a3f82d0
5.579035,-0.8406381,2,7a3adc26
2.0092275,0.56913847,2,7a304e5a
5.05499,2.8681624,1,7a327144
-4.9049344,-0.4037167,4,7a2fa16c
-3.0403783,1.5387787,1,7a1eda58
-0.24440363,-5.3652344,0,7a2955c8
2.317701,-3.4820817,2,7a385226
1.2507725,-6.362482,0,7a3dc922
0.63692975,-2.4039412,2,7a32fe48
-0.98834664,-5.747539,0,7a404b84
-2.0509546,3.864677,1,7a33c13e
-5.90477,3.5251908,4,7a30b96c
2.1074252,3.1620686,1,7a2f4348
3.8114357,-1.3583717,2,7a43bb2a
1.9507723,2.0048053,1,7a2a9b5e
0.7569827,1.1707969,2,7a3181b2
-4.6189995,0.15037018,4,7a21cb5a
-0.2717192,0.178858,2,7a3bf12e
-1.7316632,4.026236,1,7a206f6c
2.2330284,-0.8527217,2,7a406a10
3.274736,-1.9543467,2,7a409508
